holder_id,nome,tipo,depositadas,concedidas,A_depositadas,A_concedidas,B_depositadas,B_concedidas,C_depositadas,C_concedidas,D_depositadas,D_concedidas,E_depositadas,E_concedidas,F_depositadas,F_concedidas,G_depositadas,G_concedidas,H_depositadas,H_concedidas,num_colaboradores,is_foreign,cluster
21971,THYSSENKRUPP INDUSTRIAL SOLUTIONS AG,Company,94,61,0,0,52,36,29,21,0,0,7,4,14,11,7,2,0,0,14,1,1
21984,MERCOSUL AUTOMAÇÃO LTDA,Company,2,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1
22004,ELROI MEDICAL SOLUTIONS INDÚSTRIA E COMÉRCIO DE EQUIPAMENTOS EIRELI EPP,Company,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
22088,GLOBALK TECNOLOGIA INFORMATICA LTDA,Company,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
22090,YOONSTEEL M SDN BHD,Institution,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
22114,ADBELTO GARCIA BORGES,Company,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
22116,ONCOTAG DESENVOLVIMENTO DE PRODUÇÃO E SERVIÇOS PARA SAÚDE HUMANA LTDA,Company,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1
22120,CAS TECNOLOGIA SA,Company,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6,0,1
22132,COMPANHIA ESTADUAL DE ERNEGIA ELETRICA,Company,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
22133,FUNDAÇÃO UNIVERSIDADE REGIONAL DE BLUMENAU,Institution,20,12,4,4,3,2,2,1,2,1,1,1,0,0,3,1,3,2,4,0,1
22171,JM SANTINI CIA LTDA,Company,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22179,DÍNAMO AUTOMAÇÃO INDUSTRIAL LTDA,Company,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22180,PORTO PISCINAS INDUSTRIA E COMERCIO LTDA,Company,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22182,EIRENE PROJETOS E CONSULTORIA LTDA,Company,3,3,3,3,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
22187,CEBI BRASIL LTDA,Company,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
22204,COMPANHIA DE TRANSMISSÃO CENTROESTE DE MINAS,Company,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,1
22205,CEMIG TELECOM,Company,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,1
22220,MASTERTRACK TECNOLOGIA EM SISTEMAS DE SEGURANÇA LTDA,Company,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
22234,RESEARCH INSTITUTE OF PETROLEUM ENGINEERINGSHENGLI OIL FIELD SINOPEC,Institution,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1
22265,NATIONAL OILWELL VARCO NORWAY AS,Company,38,27,0,0,20,17,1,0,1,1,17,14,5,4,3,3,0,0,1,1,1
22274,SCHOLTZ E FONTANA CONSULTORIA LTDA,Company,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1
22284,EUROPEAN DRILLING PROJECTS BV,Company,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1
22293,RECICLAPAC SOLUÇÕES PARA EMBALAGENS LTDA,Company,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22304,LEITZ GMBH CO KG,Institution,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
22308,BODY ORGAN BIOMEDICAL CORP,Company,2,1,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1
22330,TOYOTA JIDOSHA KABUSHIKI KAISHA TOYOTA MOTOR CORP,Company,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,16,1,1
22364,MERITOR HEAVY VEHICLE SYSTEMS CAMERI SPA,Company,7,6,0,0,5,5,0,0,0,0,0,0,5,5,0,0,1,1,9,1,1
22365,EM MICROELECTRONIC,Company,8,7,0,0,0,0,0,0,0,0,0,0,0,0,8,7,1,1,0,1,1
22387,FACULDADES CATÓLICAS ASSOCIAÇÃO SEM FINS LUCRATIVOS MANTENEDORA DA PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO DE JANEIRO PUCRIO,Institution,3,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2,0,1
22390,PHYTOTEC TECNOLOGIA LTDA,Company,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22398,ATF AUER TEILEFERTIGUNG GMBH,Company,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
22409,NOVO TEMPO INDÚSTRIA METALÚRGICA LTDA ME,Company,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22429,SOSAMA MERCANTIL E INDUSTRIAL LTDA,Company,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
22458,PRC COMPOSITES LLC,Company,4,4,0,0,2,2,0,0,0,0,2,2,0,0,0,0,0,0,1,1,1
22459,CHANNELL COMMERCIAL CORPORATION,Company,9,7,0,0,4,2,0,0,0,0,4,2,1,1,3,2,3,2,1,1,1
22484,VON ROLL SCHWEIZ AG,Company,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1
22513,TAS EQUIPAMENTOS EIRELI,Company,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
22529,APTAR RADOLFZELL GMBH,Company,16,15,9,9,11,11,0,0,0,0,0,0,0,0,1,1,0,0,2,1,1
22551,KIDDE GRAVINER LIMITED,Company,8,8,7,7,3,3,0,0,0,0,0,0,2,2,0,0,0,0,0,1,1
22605,BEJING RESEARCH INSTITUTE OF CHEMICAL INDUSTRY CHINA PETROLEUM CHEMICAL CORPORATION,Company,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1
22619,BIOGENE INDÚSTRIA E COMÉRCIO LTDA ME,Company,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,1
22624,ENERGÉTICA SUAPE II SA,Company,6,1,0,0,1,0,0,0,0,0,0,0,1,1,3,0,1,0,5,0,1
22629,BRUTALE MÁQUINAS E EQUIPAMENTOS LTDA,Company,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22645,TAIWAN HOPAX CHEMS MFG CO LTD,Company,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,1
22652,TERMOTÉCNICA LTDA,Company,26,8,4,2,15,4,1,0,0,0,0,0,5,2,0,0,0,0,11,0,1
22665,MONT VALIER PARTICIPAÇÕES SOCIETÁRIAS LTDA,Company,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22669,WCCO BELTING INC,Company,6,4,1,1,4,2,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1
22687,VENTUROSO VALENTINI CIA LTDA,Company,4,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22700,GKN WALTERSCHEID GMBH,Company,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1
22722,NOMA DO BRASIL SA,Company,6,3,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22727,UNIVERSIDADE DE CAXIAS DO SUL,Company,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22731,LIMITED LIABILITY COMPANY C,Company,4,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,1
22748,KHS GMBH,Company,95,62,6,6,73,53,2,1,0,0,0,0,2,2,4,4,2,2,15,1,1
22769,STEERING SOLUTIONS IP HOLDING CORPORATION,Company,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
22775,INSTITUTO NACIONAL DE TECNOLOGIA AGROPECUARIA INTA,Institution,5,3,5,3,0,0,4,2,0,0,0,0,0,0,0,0,0,0,4,1,1
22786,SUPERMAXX SOLUÇÕES EM ESTACIONAMENTOS,Company,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
22805,CARPENTER TECHNOLOGY CORPORATION,Company,4,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
22814,MUHR UND BENDER KG,Company,2,2,0,0,2,2,0,0,0,0,0,0,2,2,0,0,0,0,0,1,1
22818,PERFECT IP LLC,Company,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
22865,RECMAX COMÉRCIO DE MÁQUINAS EIRELI,Company,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
22871,VERISURE SARL,Company,27,7,0,0,0,0,0,0,0,0,5,2,0,0,24,4,8,2,0,1,1
22878,SCHAEFFLER TECHNOLOGIES AG CO KG,Company,103,62,1,0,16,12,1,1,0,0,0,0,75,52,1,1,4,2,12,1,1
22903,PUR EQUIPAMENTOS INDUSTRIAIS LTDA,Company,6,1,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
22904,BRASIL SENSORS LTDA,Company,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
22909,CALHAFORTE LTDA,Company,2,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1
22914,PENG WANG,Company,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
22920,MICROTECNICA SRL,Company,24,4,0,0,11,1,1,0,0,0,0,0,15,4,0,0,0,0,0,1,1
22925,ECADIL INDUSTRIA QUIMICA SA,Company,5,1,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22928,BIOTEC SOLUÇAO AMBIENTAL INDUSTRIA E COMERCIO LTDA EPP,Company,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22971,SB PATENT HOLDING APS,Company,2,1,0,0,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0,1,1
22994,MARA SILVIA DE JESUS LORO,Institution,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23003,ASSOCIAÇÃO PRÓ ENSINO SUPERIOR EM NOVO HAMBURGO,Institution,17,6,2,0,3,2,7,2,0,0,2,2,0,0,1,0,0,0,4,0,1
23021,COAVIS,Company,3,2,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,2,1,1
23024,FLUENCE ENERGY LLC,Company,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
23025,GOODRICH LIGHTING SYSTEMS INC,Company,5,4,0,0,3,2,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
23059,CAETE PARTICIPAÇÃO E ADMINISTRAÇÃO EIRELI,Company,3,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1
23068,THE AES CORPORATION,Company,8,5,0,0,1,1,0,0,0,0,0,0,1,0,0,0,6,5,0,1,1
23081,GLASSPEÇAS INDÚSTRIA E COMÉRCIO EIRELI,Company,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1
23098,BLADE DYNAMICS LIMITED,Company,21,10,0,0,13,6,0,0,0,0,0,0,17,9,0,0,0,0,4,1,1
23102,SAFRAN ELECTRONICS DEFENSE COCKPIT SOLUTIONS,Company,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1
23117,DREVER INTERNATIONAL SA,Company,2,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1
23131,NEXTDOORCOM INC,Company,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
23163,STN SISTEMA DE TRANSMISSÃO NORDESTE SA,Company,4,2,1,1,1,0,0,0,0,0,0,0,0,0,1,0,2,2,1,0,1
23173,NEWALRD LTD,Company,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
23179,HEXAQUIMICA INDÚSTRIA E COMÉRCIO LTDA,Company,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
23182,AGROPAULO AGROINDUSTRIAL SA,Company,3,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1
23193,FAURECIA INTERIOR SYSTEMS INC,Company,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
23199,TECAL ENGENHARIA LTDA,Company,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23215,ROTAM AGROCHEM INTERNATIONAL CO LIMITED,Company,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1
23221,FLUIR ENGENHARIA LTDA,Company,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23242,AISIN AW CO LTD,Company,8,3,0,0,1,0,0,0,0,0,0,0,5,2,0,0,2,1,3,1,1
23250,NACIONAL DE GRAFITE LTDA,Company,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23267,TERMO NORTE ENERGIA SA,Company,4,3,0,0,0,0,1,1,0,0,0,0,2,2,1,1,1,1,1,0,1
23286,DIEHL METALL STIFTUNG CO KG,Company,10,5,0,0,0,0,3,2,0,0,0,0,8,5,1,0,0,0,0,1,1
23296,AVATERAMEDICAL GMBH,Company,5,5,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
23303,FORD MOTOR COMPANY,Company,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
23308,SRA ENGENHARIA SISTEMA DE REUSO DE AGUA LTDA EPP,Company,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
23311,JACSON WILLYS HEINE,Company,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1
23318,ANDRITZ SAS,Company,4,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
23324,LOHMANN RAUSCHER GMBH,Company,5,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
23328,CANDIDO AUGUSTO DE OLIVEIRA COSTA,Company,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
23336,EMBRACO INDÚSTRIA DE COMPRESSORES E SOLUÇÕES E REFRIGERAÇÃO LTDA,Company,16,12,0,0,1,1,0,0,0,0,0,0,6,5,2,2,3,3,6,0,1
23368,AMAZONAS INDÚSTRIA E COMÉRCIO LTDA,Company,4,0,1,0,1,0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,1
23378,FIOCCHI MUNIZIONI SPA,Company,2,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1
23380,B Y M INGENIEROS SL,Company,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
23398,DENTAL IMAGING TECHNOLOGIES CORPORATION,Company,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
23404,BIOMART NUTRIÇÃO ANIMAL IMPORTAÇÃO E EXPORTAÇÃO LTDA,Company,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23422,FITOLOG CONTROLE DE PRAGAS LTDA,Company,4,2,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23424,TEADIT NORTH AMERICA INC,Company,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
23437,DONGFENG COMMERCIAL VEHICLE COMPANY LIMITED,Company,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1
23450,HIDROMED MEDIDORES DE VASAO INDUSTRIA E COMERCIO LTDA,Company,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
23452,BORRACHAS VIPAL SA,Company,3,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23461,NORTENE PLÁSTICOS LTDA,Company,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23481,PLASTINCOLOR INDÚSTRIA E COMÉRCIO LTDA,Company,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23493,INSTITUTO FEDERAL DE EDUCAÇÃO CIÊNCIA E TECNOLOGIA DO SERTÃO PERNANBUCANO,Institution,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
23501,STARLINGER CO GESELLSCHAFT MBH,Company,28,23,0,0,22,18,1,0,7,6,0,0,0,0,0,0,1,1,4,1,1
23503,TMEC IND E COM DE EQUIPAMENTOS INDUSTRIAIS LTDA,Company,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23522,BRASIL TERMINAL PORTUÁRIO SA,Company,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23531,ICAVI INDÚSTRIA DE CALDEIRAS VALE DO ITAJAI SA,Company,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23535,NILZA CARLA LEAL DOS SANTOS,Company,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
23541,MYLEUS ANÁLISES GENÉTICAS SA,Company,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,1
23553,NIPPONFLEX INDÚSTRIA E COMÉRCIO DE COLCHÕES LTDA,Company,16,3,12,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
23573,IVISION SISTEMAS DE IMAGEM E VISÃO SA,Company,6,3,1,1,1,0,1,1,0,0,0,0,0,0,6,3,0,0,6,0,1
23577,PEUGEOT CITROËN DO BRASIL AUTOMÓVEIS LTDA,Company,3,1,0,0,2,0,2,0,0,0,0,0,1,1,0,0,0,0,3,0,1
23587,SEALED AIR CORPORATION US,Company,13,8,1,0,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
23604,CARBOFIBRETEC GMBH,Company,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
23618,CENTRAIS ELÉTRICAS DO RIO JORDÃO SA,Company,2,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1
23625,RETRAK COMÉRCIO E REPRESENTAÇÕES DE MÁQUINAS LTDA,Company,4,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,1,0,0,1
23635,BOARD OF TRUSTEES OF MICHIGAN STATE UNIVERSITY,Institution,19,9,8,3,2,1,12,8,1,1,0,0,0,0,0,0,0,0,5,1,1
23647,RPC REDE PONTO CERTO TECNOLOGIA E SERVIÇOS LTDA,Company,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1
23686,TCE ENGENHARIA EIRELI,Company,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1
23687,NEOENERGIA DISTRIBUIÇÃO BRASILIA SA,Company,5,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,3,1,5,0,1
23705,FUNDAÇÃO UNIVERSIDADE DE ITAÚNA,Institution,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
23706,REFRIGERAÇÃO BOM BRIL LTDA,Company,2,2,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
23717,SINOPEC RESEARCH INSTITUTE OF PETROLEUM ENGINEERING,Institution,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1
23728,GREAT NORTH RESEARCH AND INNOVATION LTD,Company,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
23735,ZKS INDUSTRIA E COMERCIO DE ENGRENAGENS E EIXOS LTDA,Company,7,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
23736,LENOVO SINGAPORE PTE LTD,Company,114,6,0,0,1,1,0,0,0,0,0,0,0,0,12,4,107,3,0,1,1
23743,EUROTECNICA MELAMINE AG,Institution,3,1,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,1,1
23756,LUXBIOTECH FARMACÊUTICA LTDA,Company,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23775,E ENERGY INDÚSTRIA DE PRODUTOS MAGNÉTICOS LTDA,Company,13,6,7,3,5,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1
23785,ATRICURE INC,Company,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
23797,ASSOCIAÇÃO PROJETO LAGOA DE MARAPENDI,Company,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
23825,PROSUMIR APROVEITAMENTO ENERGÉTICO LTDA,Company,5,4,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,6,0,1
23838,METROVAL CONTROLE DE FLUIDOS LTDA,Company,4,2,0,0,1,1,0,0,0,0,0,0,2,2,2,0,0,0,2,0,1
23840,FLUID QUIP TECHNOLOGIES LLC,Company,10,4,2,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,1,1
23848,SINALMIG SINAISSISTEMAS E PROGRAMAÇÃO VISUAL LTDA,Company,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
23851,RECICLADORA AMBIENTAL LIMITADA,Company,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
23854,BITPAGOS INC,Company,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
23871,UNIVERSAL CHEMICAL LTDA,Company,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23940,WABCO INDIA LIMITED,Company,5,5,0,0,5,5,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1
23959,MAN TRUCK BUS ÖSTERREICH GESMBH,Company,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
23965,CEBRACE CRISTAL PLANO LTDA,Company,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23985,CASALE EQUIPAMENTOS LTDA,Company,12,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
23986,AGROPALMA SA,Company,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23997,FRISOKAR EQUIPAMENTOS DE PLÁSTICOS SA,Company,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24024,O BOTÃO INDÚSTRIA COMÉRCIO E SERVIÇOS DE TELEMETRIA LTDAME,Company,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
24031,ENGENHO NOVE ENGENHARIA AMBIENTAL LTDA,Company,3,2,0,0,1,0,2,1,0,0,0,0,1,0,0,0,0,0,2,0,1
24043,ASSOCIAÇÃO CARUARUENSE DE ENSINO SUPERIOR E TÉCNICO,Company,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
24044,NOXON DO BRASIL QUÍMICA E FARMACÊUTICA LTDA,Company,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24047,PURINA ANIMAL NUTRITION LLC,Company,7,3,7,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
24081,MERIT MEDICAL SYSTEMS INC,Company,9,5,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
24087,WESTINGHOUSE AIR BRAKE TECHNOLOGIES CORPORATION,Company,51,23,0,0,35,11,0,0,0,0,1,1,9,6,5,0,8,4,3,1,1
24091,ADFERT ADITIVOS INDÚSTRIA E COMÉRCIO LTDA,Company,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24097,CASSIO PISSETTI,Company,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1
24098,QUIMIGEL INDÚSTRIA COMÉRCIO E SERVIÇOS AÉREOS ESPECIALIZADOS LTDA,Company,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24108,UNIVERSIDADE REGIONAL DO CARIRI URCA,Company,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
24109,FUNDAÇÃO UNIVERSIDADE FEDERAL DE SERGIPE,Institution,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
24111,INTEL GERMANY GMBH CO KG,Company,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1
24115,BMARINI MINERADORA,Company,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24119,FTE AUTOMOTIVE GMBH,Company,8,7,0,0,1,0,0,0,0,0,0,0,7,6,0,0,1,1,5,1,1
24131,APÍCULA FERNÃO VELHO,Company,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
24134,VITRINEMEDIA,Company,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
24135,FUND DE INTEGR DESENV E EDUC DO NOROESTE DO ESTADO DO RS,Company,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1
24141,JOSERLI PEREZ KAPAZI,Institution,6,1,1,1,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
24148,INSTITUTO FEDERAL DO ESPÍRITO SANTO,Institution,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
24152,COMPANHIA ESTADUAL DE GERAÇÃO E TRANSMISSÃO DE ENERGIA ELÉTRICA CEEEGT,Company,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
24153,BERENICE DE OLIVEIRA PEREIRA,Institution,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,1
24189,VENTRIX INDUSTRIA E COMÉRCIO EIRELI,Company,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24191,BIO BUREAU DESENVOLVIMENTOS DE BASES BIOLÓGICAS E LICENCIAMENTOS LTDA,Company,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
24210,APOFORMA COMÉRCIO DE PEDRAS DECORATIVAS LTDA ME,Company,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24212,APOFORMACOMÉRCIO DE PEDRAS DECORATIVAS LTDAME,Company,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24228,VITO JOSE ROTONDO,Company,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24230,MAHLE ENGINE SYSTEMS UK LIMITED,Company,17,8,0,0,4,1,6,2,0,0,0,0,14,7,1,0,0,0,6,1,1
24231,MAHLE GMBH,Company,8,6,0,0,1,1,0,0,0,0,0,0,5,5,0,0,0,0,5,1,1
24239,MEGA PACK INDÚSTRIA E COMÉRCIO DE EMBALAGENS LTDA EPP,Company,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24263,SMART COMPÓSITOS BRASIL,Company,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
