holder_id,nome,tipo,depositadas,concedidas,A_depositadas,A_concedidas,B_depositadas,B_concedidas,C_depositadas,C_concedidas,D_depositadas,D_concedidas,E_depositadas,E_concedidas,F_depositadas,F_concedidas,G_depositadas,G_concedidas,H_depositadas,H_concedidas,num_colaboradores,is_foreign,cluster
55334,AMARILDO CANELLO,Person,5,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
55335,OSCAR FRANCISCO PACHER,Person,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
55370,PITI RODRIGUES RUAS,Person,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
55386,UNIVERSIDAD DE BUENOS AIRES,Person,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,2
55422,LUCAS DE ALMEIDA MAGALHÃES,Person,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
55423,DIEGO PEDREIRA DE OLIVEIRA,Person,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
55424,LUIS FELIPE SVERZUT BARONI,Person,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
55429,HARTS ALIMENTOS NATURAIS LTDA,Person,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
55433,SIMONE BALDINI LUCHEIS,Person,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
55436,SHIBUYA PACKAGING SYSTEM CORPORATION,Person,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
55449,TAPETES SÃO CARLOS LTDA,Person,4,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
55476,GERSON SILVA DO CARMO,Person,3,1,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,2
55488,JOÃO BATISTA KLEIN DA CRUZ,Person,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
55500,GUILHERME AMADO MACHADO,Person,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
55506,IRINEU GELSON PRADO LONGHI,Person,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
55589,MELINA VICTORIA KELLER HERRERA,Person,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
55591,LUCIANA FREITAS GOMES E SILVA,Person,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2
55593,RUAN FERREIRA SAMPAIO,Person,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2
55594,GRAÇA DE MARIA ABREU PEREIRA DE BRITO,Person,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2
55595,LUENNY MARIA MORAES PINHEIRO,Person,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2
55596,JORDANA ALMEIDA BRITO,Person,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2
55597,FELIPE GOMES BARBOSA,Person,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2
55598,DANIEL DE MATOS LUNA DOS SANTOS,Person,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2
55600,GENÉSIO FERREIRA,Person,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
55626,FÁBIO EDUARDO BAGGIO,Person,3,1,1,0,1,1,2,1,0,0,1,0,0,0,0,0,0,0,1,0,2
55629,LUCIANO DO AMARAL MORAIS,Person,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
55637,FLAVIANE GOMES PEREIRA,Person,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
55643,MARCIO YOSHIO SATO,Person,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
55650,VINICIUS VICENTE SILVA ROSA,Person,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2
55651,SOFIA QUADROS AFFONSECA,Person,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
55653,JOSE SEBASTIÃO DOS SANTOS,Person,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
55654,ERILENE APARECIDA BERTOLDO DE PAULA,Person,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
55675,GABRIEL BORGES SOBREIRA QUARANTA,Person,7,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,1,0,0,0,2
55677,ISRAEL SANTANA CAMPOS,Person,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2
55678,NELIA ANTÔNIA SANTANA DE OLIVEIRA,Person,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2
55681,LEONARDO ALVES DA CONCEIÇÃO,Person,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,2
55685,RINALDO GUEDES RAPASSI,Person,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
55686,RICARDO CEZAR VOLERT,Person,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
37887,DIEGO SANTOS DE OLIVEIRA,Person,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2
41912,TIAGO HILÁRIO FERREIRA,Person,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2
55702,RENATO BIAZOTTO,Person,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
55705,MARCIO JUNIO DO NASCIMENTO,Person,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2
55706,EDILBERTO COLARES DE OLIVEIRA,Person,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2
55717,NAILSON PEREIRA BARROSO,Person,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
55736,AMELIO GENTIL CHIPOLA,Person,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
34552,MAURO FONSECA RODRIGUES,Person,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,2
55749,CRISTIAN MUNIS BARBOSA,Person,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
55750,THOMAS SHUMKA,Person,3,0,0,0,1,0,0,0,0,0,0,0,1,0,3,0,0,0,2,1,2
55751,JASON SHUMKA,Person,2,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,1,1,2
2786,GUILHERME MENDES SPITZMAN JORDAN,Person,6,0,5,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,1,2
55770,CLAUDEMIR BOSCO,Person,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
55773,MARIO CALHEIROS DE LIMA CIA LTDA,Person,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2
55779,LUIZ ALBERTO MUCCILLO MASCARENHAS,Person,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
55780,FLAVIO AKIO TANAKA,Person,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
55788,BABYZEN,Person,4,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
55819,RODRIGO ALMEIDA GONÇALVES,Person,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
55820,HELDER DE ALMEIDA,Person,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
55821,MATEUS DA ROSA ZANATTA,Person,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
55822,MANOEL FILIPE MEDEIROS DE FARIA,Person,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
55823,WEMERSON BRUNO HENRIQUES,Person,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
55830,GILBERTO BARBOSA DA LUZ,Person,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
55838,RODRIGO COSTA GAMA,Person,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2
55839,CARLOS EDUARDO SAN GREGÓRIO THOMAZ,Person,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
55848,RODRIGO MITISABURO PIRES INOMATA,Person,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2
55850,JOSÉ DOS REIS GONÇALVES RODRIGUES,Person,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2
55851,JORGE TERUO HISAMATSU,Person,5,1,0,0,0,0,0,0,0,0,2,0,2,1,0,0,1,0,0,0,2
55858,SEBASTIÃO BENÍCIO DOS SANTOS,Person,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
55859,QIU GENJUN,Person,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
55863,JORGE HARUYOSHI SATO,Person,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
55865,DIVINO VICENTE DA SILVA,Person,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
55882,RENATO PIMENTEL,Person,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,2
55883,ARTUR VALLINOTO BASTOS,Person,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
55884,JORGE DUAIK JUNIOR,Person,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
55887,TIAGO HENRIQUE GOMES DE LIMA,Person,3,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
55888,ERIC LACERDA DA SILVA,Person,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
55889,SIMONE ELENISE AUTH,Person,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
55890,RICARDO BÖNMANN,Person,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
55899,TAMAR TEIXEIRA VELHO,Person,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
55901,DIEGO SANTOS VIERO,Person,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,2
55903,JOÃO LUCIANO DA SILVA,Person,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
55916,CARLOS HENRIQUE BRAGA,Person,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
55922,ANA CRISTINA LÉDA FALCÃO,Person,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
55923,SAMUEL RAMOS PEZZINI,Person,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
55924,PAULO ADORNO JUNIOR,Person,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
55926,FERNANDO MESTRINER ZEDU,Person,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
55927,VARO TEOLLISUUSPALVELUT OY,Person,4,2,0,0,2,2,0,0,2,2,0,0,2,2,0,0,0,0,0,1,2
55931,ROMULO MARINHO DE MELLO,Person,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
55944,EUCLIDES MARTINS DE CAMARGO,Person,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2
55945,MARCELO ROGÉRIO NEVES,Person,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2
55951,PAULO EUGENIO GADOMSKI,Person,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
55955,ADRIANO RODRIGO BUCHOLZ,Person,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
55956,WALTER LUIZ DE SOUZA ALVES,Person,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
55971,ALEX TEIXEIRA FERREIRA,Person,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
55977,SAUL DUTRA SABBA,Person,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,2
55980,ADRIANA BASSINI CAMERON,Person,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2
55983,TARCISIO GIUSTINO SILVEIRA,Person,3,0,1,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,2
55992,GUMERCINDO BARROSO MACHADO,Person,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
56001,ANDRESSA ALVES PEREIRA,Person,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
56007,JACY RIBEIRO DE CARVALHO JUNIOR,Person,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
56008,ALAN TREVIZANI CHIAPPA,Person,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
56015,AURÉLIO FELIPIN,Person,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
56016,DANIELE VIEIRA BALBI,Person,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
56019,JOSÉ ALÍCIO DE CARVALHO SOBRINHO,Person,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
45616,KATIA SOLANGE CARDOSO RODRIGUES DOS SANTOS GERALDI,Person,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
56028,IVAN CARTA,Person,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
56029,MILTON FRANCISCO DOS SANTOS JUNIOR,Person,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
56032,JULIO CESAR CARVALHO PAZ,Person,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2
56033,CLAUDILENE DA SILVA SOARES,Person,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
56034,ROSAMÉLIA PEDROSA FERREIRA,Person,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
56047,REGAL BELOIT AMERICA INC,Person,5,3,0,0,2,2,0,0,0,0,0,0,0,0,1,0,1,1,0,1,2
56054,ROSALVO JOSE DA SILVA,Person,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
56056,ANTÔNIO SÉRGIO NETTO VALLADÃO,Person,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
56067,JOSE MARCOS NABHAN,Person,5,0,0,0,2,0,0,0,0,0,0,0,1,0,3,0,0,0,1,0,2
56068,VINICIUS BATISTELA NICOLETTI,Person,5,0,0,0,2,0,0,0,0,0,0,0,1,0,3,0,0,0,1,0,2
56080,SIRLENE FILOMENA DA SILVA KIYOTOKI,Person,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
56081,LÚCIO GOMES DE OLIVEIRA,Person,2,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2
56090,FRANCISCO LEITE RIBEIRO JÚNIOR,Person,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
56102,EDSON DE SÁ FEITOZA,Person,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
56103,LUIZ ANTONIO BALOTA,Person,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
56104,DIEGO MENDONÇA LEITE,Person,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
56107,KRILLTECH SOLUÇÕES SUSTENTÁVEIS EM ENGENHARIA LTDA,Person,3,1,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2
56127,HEITOR AIQUEL CAMPANA,Person,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2
56129,BRUNO GHIZONI DA SILVA COMÉRCIO DE PRODUTOS E SERVIÇOS INOVADORES,Person,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
56147,GINO KOPP,Person,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
56151,THIAGO DIAS OTTOBONI OLIVEIRA,Person,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
56152,BENTO ROGERIO PENA DE MORAES,Person,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
28690,NILSON BARBOSA,Person,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
28691,ELAINE NASCIMENTO FERREIRA,Person,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
56158,TULIO MARCUS CARNEIRO DE VASCONCELLOS,Person,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
56162,FERNANDA SANTOS DA LUZ,Person,3,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,2
56180,AHMAD MOHAMAD FAWZY KHALIL KALBOUNEH,Person,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,2
56193,IVAN LUCIO,Person,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
56201,ISABELLA JULIANE BARBOSA ROSA,Person,4,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2
56202,GUSTAVO OLIVEIRA FORTES,Person,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,2
56206,JOAO PEDRO MARCELINO TERRA,Person,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2
56207,JHULYAN BUENO GABRIEL DE ANDRADE,Person,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2
51290,WILLIAM DA SILVA VIANNA,Person,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2
51552,CEDRIC SALOTTO CORDEIRO,Person,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2
56208,BRUNO SIQUEIRA SOARES,Person,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2
56217,RODOLFO MARQUES FERNANDES MASON,Person,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
56233,FRANCESCO CRUPI,Person,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,2
56234,BRUNO COUTINHO DO AMARAL,Person,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
56245,GIANE SATURNO,Person,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
56261,FÁBIO AZEVEDO DA SILVA,Person,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
56265,MAGNO DIAS BAZILIO,Person,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
56280,ARAUSUL ASSESSORIA E ENGENHARIA LTDA,Person,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
56282,GRANDEX FERRAMENTAS EIRELI,Person,2,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
56296,ORLEI DA SILVA CHOAI,Person,7,4,6,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
56303,SEBASTIAN HINSEN,Person,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
56304,VIJAY KRISHNA DESIKACHAR,Person,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
56311,MARIO PAULO DOS SANTOS FILHO,Person,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
56313,ALFREDO WEISS,Person,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
56314,MARCIA CRISTINA CARVALHO GARCIA,Person,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
56318,JOSE ADRIANO MARINI,Person,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,2
56319,WALTER MARTINS FILHO,Person,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,2
56320,LUIS EDUARDO BORGES CILURZO,Person,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,2
56321,MARCELO BRITO VICENTE,Person,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,2
56322,NATHALIA MORAES DO NASCIMENTO,Person,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
22589,JOSÉ CARLOS CAMPOS RIBEIRO,Person,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2
56325,OTTO BAUMGART INDÚSTRIA E COMÉRCIO SA,Person,2,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,2
56326,BRUNO ROUSSENQ BICHELS,Person,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2
56338,ARNAUD CHRISTOPHE PIERRE,Person,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2
56339,PAULO ROBERTO KROSCHINKY,Person,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2
56340,GEORGI LUCKI JUNIOR,Person,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2
56342,JOSIMAR ANTÔNIO NASCIMENTO,Person,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
56343,CLEITON WILLIANS FLAMINO,Person,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2
56350,JULIO CESAR CASSIRAGHI JUNIOR,Person,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
56355,CASSIO LUIS ABEID MOURA,Person,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
56361,FEITO CAFÉ ECODESIGN,Person,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2
56362,CRISTINA FLORES BOROWSKI,Person,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2
56365,PATRÍCIA PONCE,Person,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,2
56366,NATÁLIA NAIME,Person,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2
56369,UBER TECHNOLOGIES INC,Person,55,10,0,0,1,0,0,0,0,0,0,0,0,0,46,9,19,3,0,1,2
56376,FLAVIO LORENZON CIA LTDA,Person,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
56380,EDSON LUIZ RUDEK JUNIOR,Person,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2
56383,ALVARO MOZART MARTINELLI,Person,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
56384,FLAVIO EMILIO PEREIRA,Person,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
56385,KARINA FERNANDA DA SILVA,Person,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
56400,TACE IMPORTAÇÃO EXPORTAÇÃO E COMERCIO LTDA,Person,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2
56401,SAVOI MARKETING E CONSULTORIA ME,Person,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2
56403,KR DISTRIBUIDORA DE ALUMINIO LTDA,Person,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2
56405,MARIO NICOLI FILHO,Person,11,0,0,0,2,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,2
56406,BRUNO PINHEIRO LEÃO ME,Person,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
56408,FINITURA MATERIAIS DE ENGENHARIA LTDA,Person,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
56419,GIOVENZANA INTERNATIONAL BV,Person,4,1,0,0,3,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,2
56421,SEMANTIX TECNOLOGIA EM SISTEMA DE INFORMAÇÃO SA,Person,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2
56425,JOSE MARIA ANACLETO FILHO,Person,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
56430,LUCIOLE MEDICAL AG,Person,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2
56440,RESGREEN PESQUISA E DESENVOLVIMENTO TECNOLOGICO LTDA,Person,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
56459,JEFFERSON ARLEY MARTINS RODRIGUES,Person,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2
56467,NELSON YAMASAKI,Person,15,9,3,1,11,8,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2
56468,GUILHERME DE ALMEIDA NEVES,Person,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
56470,RENATA APARECIDA CANDIDO DA SILVA,Person,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
56498,MARCO ANTONIO BITTENCOURT,Person,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
56509,SVIERSZCZ KRAUSE HOLDING E PARTICIPAÇÕES LTDA,Person,13,0,0,0,2,0,1,0,3,0,0,0,2,0,2,0,4,0,0,0,2
56511,MARCO ANTÔNIO DA COSTA BORGES,Person,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2
56512,GIOVANI TEIXEIRA DE CARVALHO,Person,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2
12714,HERNANE DA SILVA BARUD,Person,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,2
56513,NÁDIA LUNARDI,Person,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2
56514,THALLITA PEREIRA QUEIROZ,Person,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2
56515,ROGERIO MARGONAR,Person,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2
56540,GEORGIOS MARKAKIS,Person,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
56541,CARLOS ALEXANDRE MOREIRA,Person,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
56547,SULPRINT EMBALAGENS INDUSTRIAIS LTDA,Person,4,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
